Q47F95	GO:0006807;GO:0008081;GO:0008773;GO:0006808
Q2S1N7	GO:0005525;GO:0003924;GO:0005737;GO:0003743
B2UYT6	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
Q39KA4	GO:0005737;GO:0009229;GO:0009228;GO:0016783
O88738	GO:0006511;GO:0090543;GO:0051301;GO:0061631;GO:0005634;GO:0005802;GO:0030496;GO:0000922;GO:0032465;GO:0043066;GO:0060711;GO:0004842;GO:0060712;GO:0016567;GO:0001890;GO:0005815;GO:0004869;GO:0016020;GO:0042127;GO:0007049;GO:0008284;GO:0005768;GO:0006915;GO:2001237
A7YSY2	GO:0005737;GO:0016887;GO:0005524
A0A0B4F5S2	GO:0009986;GO:0005507;GO:0016491
Q058C8	GO:0000049;GO:0006424;GO:0005737;GO:0005524;GO:0008270;GO:0004818
B5Z796	GO:0018339;GO:0051539;GO:0006400;GO:0005737;GO:0046872;GO:0103039
Q78DX7	GO:0007283;GO:0006468;GO:0010629;GO:0009986;GO:0019903;GO:0005524;GO:0010966;GO:0005887;GO:0070372;GO:0032006;GO:0001558;GO:0004713;GO:0038083;GO:0023014;GO:0002066;GO:0007275;GO:0007169;GO:0030154;GO:0048471;GO:0004714;GO:0033674;GO:0043235
Q5P5G4	GO:0016787;GO:0005737;GO:0016874;GO:0005524
Q7U5D6	GO:0006433;GO:0002161;GO:0005737;GO:0005524;GO:0004827
Q8DJD9	GO:0016655;GO:0048038;GO:0042651;GO:0019684;GO:0051287
B7UWH7	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
Q9PJF7	
Q01WE6	GO:0008360;GO:0009252;GO:0046677;GO:0050380;GO:0071555;GO:0005886;GO:0016021;GO:0016311
Q1CTD7	GO:0018339;GO:0051539;GO:0006400;GO:0005737;GO:0046872;GO:0103039
Q3SNK1	GO:0032259;GO:0009086;GO:0003871;GO:0008270
Q17381	GO:0006357;GO:0048598;GO:0060465;GO:0005634;GO:0000981;GO:0016239;GO:0061771;GO:1903935;GO:0043565;GO:0009653;GO:0008340;GO:0045727;GO:0030154;GO:0060573;GO:0045944
A9KGY4	GO:0006782;GO:0050661;GO:0008883
Q38861	GO:0003678;GO:0000112;GO:0006366;GO:0008134;GO:0005634;GO:0005675;GO:0009411;GO:0043138;GO:0003677;GO:0033683;GO:0005737;GO:0005524;GO:0006367;GO:0097550
A9I1I9	GO:0005737;GO:0043093;GO:0000917
P44524	GO:0008990;GO:0052915;GO:0005737;GO:0003723;GO:0070043
Q7S9J6	GO:0010506;GO:0034198;GO:1990130;GO:0032007;GO:0097042;GO:0035556;GO:0005096
C5BAC7	GO:0051301;GO:0007049;GO:0006260;GO:0003677;GO:0005737;GO:0007059;GO:0030261;GO:0005524;GO:0009295
E9F648	GO:0009986;GO:0005507;GO:0016491
A9M3G1	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
Q9MAC8	GO:0004373;GO:0010021;GO:0019252;GO:0033201;GO:0009501;GO:0009011;GO:0009507
P00395	GO:0046872;GO:0005743;GO:0045277;GO:0005750;GO:0009060;GO:0005751;GO:0016021;GO:0004129;GO:0022904;GO:0021549;GO:0006123;GO:0046688;GO:0007568;GO:0006979;GO:0051602;GO:0015990;GO:0020037
P22138	GO:0032549;GO:0006360;GO:0001054;GO:0003677;GO:0005736;GO:0046872;GO:0042254;GO:0042790
P52574	GO:0004601;GO:0005737;GO:0005634;GO:0051920
Q9PLJ6	GO:0008835;GO:0009231;GO:0008703;GO:0050661;GO:0046872
Q5HUW5	GO:0006400;GO:0030697
A8YV48	GO:0047151;GO:0005737;GO:0030698;GO:0050660
S3DB74	GO:0003862;GO:0000287;GO:0009098;GO:0051287
Q87S28	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
B8CXG3	GO:0009432;GO:0003677;GO:0006281;GO:0006310;GO:0009379;GO:0005524;GO:0009378
Q9HKD2	GO:0004834;GO:0030170
Q8CWR9	GO:0022627;GO:0003735;GO:0006412;GO:0003729
Q9VPY8	GO:0006400;GO:0101030;GO:0008479;GO:0005737;GO:0046872
A1KRQ4	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
Q0C6A8	GO:0004674;GO:0006470;GO:0005524;GO:0016776;GO:0043531
Q60C64	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
A7M956	GO:0006351;GO:0003899;GO:0003677;GO:0009536;GO:0046872
Q82BN0	GO:0016793
A2ACJ2	GO:0003677;GO:0005654;GO:0043240;GO:0036297
A4YAL0	GO:0008033;GO:0052381;GO:0005524
Q6D425	GO:0046917;GO:0016310;GO:0005524
C1DE68	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
P32571	GO:0006511;GO:0008234;GO:0005768;GO:0010992;GO:0004843;GO:0005739;GO:0043162;GO:0006275;GO:0010995;GO:0000502;GO:0016579;GO:0070676;GO:1904669;GO:0005829;GO:0006897;GO:0031902
B3LGK1	GO:0006511;GO:0008234;GO:0004843;GO:0016579;GO:0031902
A5GLJ3	GO:0047151;GO:0005737;GO:0030698;GO:0050660
Q2IWI0	GO:0047151;GO:0005737;GO:0030698;GO:0050660
Q751U2	GO:0005789;GO:0030433;GO:1990529;GO:0016485;GO:0006506;GO:0016021;GO:0000030
Q3Y598	GO:0008134;GO:0000976;GO:0006357;GO:0007283;GO:0019904;GO:0001678;GO:0000981;GO:0005634;GO:0005654;GO:0009267;GO:0009653;GO:0030154;GO:0015629;GO:0045944
Q8UB29	GO:0015430;GO:0016887;GO:0001407;GO:0005524;GO:0043190;GO:0008643
Q7XUA8	GO:0016787
A8MLG9	GO:0003677;GO:0046983;GO:0006351;GO:0003899
A8FD14	GO:0006520;GO:0044205;GO:0016597;GO:0004070;GO:0006207
O59868	GO:0005509;GO:0070588;GO:0006874;GO:0071421;GO:0006828;GO:0015410;GO:0005789;GO:0016887;GO:0000139;GO:0016021;GO:0005886;GO:0005388;GO:0008553;GO:0005635;GO:0005524;GO:0005783;GO:0061454
Q9R1R4	GO:0005759;GO:0043186;GO:0070306;GO:0007283;GO:0033391;GO:0007281;GO:0003729;GO:0002089;GO:0010608;GO:0005737;GO:0047485;GO:1990904;GO:0035770
Q922I5	GO:0003700;GO:0000978;GO:1990837;GO:0000976;GO:0006357;GO:0005634;GO:0000981;GO:0005730;GO:0001228;GO:0042472;GO:0043565;GO:0009653;GO:0043231;GO:0030154;GO:0045893;GO:0045944
Q6P839	GO:0008134;GO:0006357;GO:0045892;GO:0019904;GO:0007399;GO:0005634;GO:0000981;GO:0043565;GO:0009653;GO:0030154
O27593	GO:0051539;GO:0006777;GO:0019008;GO:1904047;GO:0046872;GO:0005525;GO:0061798
P14296	GO:0045735;GO:0005615
O61608	GO:0010181;GO:0006809;GO:0005516;GO:0050660;GO:0050661;GO:0046872;GO:0004517;GO:0020037
P22105	GO:0070062;GO:0005576;GO:0005201;GO:0032963;GO:0005178;GO:0008201;GO:0031012;GO:0007155;GO:0062023;GO:0030036;GO:0048251;GO:0005615;GO:0030199;GO:0098633
P00561	GO:0009088;GO:0050661;GO:0009089;GO:0005524;GO:0004412;GO:0004072;GO:0009090
Q6ZT12	GO:0006511;GO:0016567;GO:0042048;GO:0007608;GO:0009792;GO:0061630;GO:0001701;GO:0005737;GO:0071596;GO:0008270;GO:0016021;GO:0001967;GO:0000151;GO:0004842
Q6ZWQ0	GO:0005739;GO:0005634;GO:0007163;GO:0033017;GO:0007097;GO:0005654;GO:0005737;GO:0051642;GO:0010761;GO:0030018;GO:0005925;GO:0003779;GO:0031022;GO:1902017;GO:0031258;GO:0016021;GO:0021817;GO:0045111;GO:0005640;GO:0034504;GO:0034993;GO:0031965;GO:0005635;GO:0031527;GO:0030335;GO:0031981;GO:0006998;GO:0051015;GO:0016529;GO:0140444
Q9K1D7	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207;GO:0009220
O13968	GO:0000328;GO:0006807;GO:0046872;GO:0004180;GO:0007039;GO:0051603;GO:0004181;GO:0005774;GO:0016021;GO:0000324
Q39KX7	GO:0045261;GO:0005886;GO:0005524;GO:0042777;GO:0046933
P50321	GO:0019253;GO:0050661;GO:0051287;GO:0004365;GO:0006006
A8H479	GO:0016793
P10424	GO:0030655;GO:0005576;GO:0046677;GO:0008800
P21690	GO:0004049;GO:0000162;GO:0046872
Q5VTJ3	GO:0016021
Q21IJ4	GO:0051539;GO:0000049;GO:0005737;GO:0016783;GO:0005524;GO:0000287;GO:0034227
Q6GGT5	GO:0003723;GO:0005840
Q9FUG4	GO:0003678;GO:0000112;GO:0006366;GO:0008134;GO:0005675;GO:0009411;GO:0010224;GO:0043138;GO:0003677;GO:0033683;GO:0005524;GO:0006367;GO:0097550
Q5WB34	GO:0006420;GO:0005737;GO:0004814;GO:0005524
Q9D6Y7	GO:0036456;GO:0005739;GO:0008113;GO:0045171;GO:0005654;GO:0016604;GO:0005737;GO:0016020;GO:0034599;GO:0007568;GO:0005829;GO:0015629
Q63870	GO:0042802;GO:0005576;GO:0005604;GO:0004867;GO:0007155;GO:0005615;GO:0062023;GO:0005581
P12254	GO:0003700;GO:0030435;GO:0016987;GO:0003677;GO:0006352
P35584	GO:1990837;GO:0007283;GO:0005634;GO:0000981;GO:0008285;GO:0005654;GO:0006355;GO:0015629;GO:0006325;GO:0006357;GO:0070368;GO:0005829;GO:0008134;GO:0000976;GO:0043565;GO:0030154;GO:0045944;GO:0031018;GO:0003700;GO:0019904;GO:0001678;GO:0003677;GO:0009267;GO:0009653
O24735	GO:0006457;GO:0051082;GO:0005524
B6IBD2	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
P24893	GO:0046872;GO:0005743;GO:0005739;GO:0009060;GO:0005751;GO:0004129;GO:0022904;GO:0006123;GO:0016021;GO:0015990;GO:0020037
P20386	GO:0046872;GO:0005743;GO:0006119;GO:0009060;GO:0045277;GO:0004129;GO:0016021;GO:0020037
B9KE78	GO:0000287;GO:0008966;GO:0005975
Q0RRT0	GO:0003677;GO:0006351;GO:0032549;GO:0003899
A7ZMF7	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
Q4WQY8	GO:0005507;GO:0016491;GO:0044550
Q5U483	GO:0050211;GO:0005788;GO:1904028
P33205	GO:0001707;GO:0003700;GO:0008134;GO:0045892;GO:0019904;GO:0005634;GO:0001840;GO:0043565;GO:0009948;GO:0006355;GO:0030154;GO:0030900
B9MJT3	GO:0006082;GO:0008776;GO:0005737;GO:0005524;GO:0000287;GO:0006085
Q9TU53	GO:0005765;GO:0005509;GO:0005768;GO:0016324;GO:0008203;GO:0005905;GO:0031419;GO:0031526;GO:0043235;GO:0015031
A9AJG3	GO:0045261;GO:0005886;GO:0005524;GO:0042777;GO:0046933
Q659C4	GO:0003723;GO:0005634
A9A9N2	GO:0016774;GO:0016301;GO:0005524
A0A075TMP8	GO:0004497;GO:0005789;GO:0016705;GO:0005506;GO:0016021;GO:0020037
Q49X36	GO:0047151;GO:0005737;GO:0030698;GO:0050660
Q9WYB3	GO:0005829;GO:0008733;GO:0030145;GO:0019569
P55318	GO:0003700;GO:0008134;GO:1990837;GO:0000976;GO:0006357;GO:0007283;GO:0019904;GO:0000790;GO:0000981;GO:0001678;GO:0005634;GO:0005654;GO:0009267;GO:0009653;GO:0007275;GO:0030154;GO:0015629;GO:0045944;GO:0006325
B1VES1	GO:0003677;GO:0006351;GO:0032549;GO:0003899
Q4J894	GO:0016429;GO:0005737;GO:0030488
Q6GDU9	GO:0000287;GO:0006006;GO:0004614;GO:0009246
A5GJD3	GO:0006433;GO:0002161;GO:0005737;GO:0005524;GO:0004827
A7HV12	GO:0000287;GO:0008966;GO:0005975
C0QTE2	GO:0047151;GO:0005737;GO:0030698;GO:0050660
B7GGC8	GO:0047151;GO:0005737;GO:0030698;GO:0050660
Q6G6I3	GO:0000287;GO:0006006;GO:0004614;GO:0009246
Q2YDM0	GO:0016021
Q2YB83	GO:0004609;GO:0006646;GO:0005886
Q6E0X0	GO:0019012;GO:0030430
Q3K1C8	GO:0005737;GO:0006096;GO:0004459
O24872	GO:0004141;GO:0005524;GO:0005829;GO:0000287;GO:0009102
Q97AH7	GO:0006419;GO:0000049;GO:0005737;GO:0004813;GO:0005524;GO:0008270
Q80TL0	GO:0004722;GO:0004724;GO:0005739;GO:0005634;GO:0035690;GO:0005730;GO:0006469;GO:0005654;GO:0005737;GO:0051496;GO:0046872;GO:0032991;GO:0035970;GO:0006470
B0RVI4	GO:0002161;GO:0005737;GO:0004832;GO:0005524;GO:0006438
Q846V6	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524
B9DPG3	GO:0047151;GO:0005737;GO:0030698;GO:0050660
B2UT98	GO:0018339;GO:0051539;GO:0006400;GO:0005737;GO:0046872;GO:0103039
B8HQY9	GO:0006096;GO:0005576;GO:0009986;GO:0000015;GO:0004634;GO:0000287
P89659	GO:0039694;GO:0006351;GO:0006396;GO:0003968;GO:0003724;GO:0008174;GO:0005524;GO:0003723
A5UFS2	GO:0003723;GO:0005737;GO:0052915;GO:0070043
Q7VD75	GO:0006433;GO:0002161;GO:0005737;GO:0005524;GO:0004827
B3PIW6	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
Q34800	GO:0046872;GO:0005743;GO:0006119;GO:0009060;GO:0045277;GO:0004129;GO:0016021;GO:0020037
Q9KHE2	
Q9Y471	GO:0005634;GO:0055114;GO:0005737;GO:0016020;GO:0005856;GO:0030111
Q4UQP3	GO:0002161;GO:0005737;GO:0004832;GO:0005524;GO:0006438
P03945	GO:0046872;GO:0009060;GO:0005751;GO:0004129;GO:0022904;GO:0006123;GO:0016021;GO:0015990;GO:0020037
Q8YPC6	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
Q3M880	GO:0016655;GO:0048038;GO:0042651;GO:0019684;GO:0051287
O33659	GO:0042026;GO:0005737;GO:0051082;GO:0005524
Q5JGV6	GO:0003678;GO:0003677;GO:0006314;GO:0006281;GO:0005524;GO:0004519;GO:0016539
Q5HL19	GO:0008924;GO:0006099;GO:0052589
Q4WN24	GO:0003924;GO:0005509;GO:0031307;GO:0007005;GO:0005525;GO:0010821
A1UUF5	GO:0005737;GO:0004055;GO:0006526;GO:0005524
Q80UJ7	GO:0048489;GO:0007420;GO:0021854;GO:2000786;GO:0005737;GO:0005794;GO:0060079;GO:0097051;GO:0010807;GO:0043087;GO:0034389;GO:0043010;GO:0050821;GO:0061646;GO:0043547;GO:0005096;GO:0010628;GO:0060325;GO:1903061;GO:0017112;GO:1903233;GO:0071782;GO:0017137;GO:0032483;GO:0048172;GO:1903373;GO:0098794;GO:0032991;GO:0005811
Q96WV9	GO:0071620;GO:0030332;GO:0005634;GO:0071619;GO:0120186;GO:0070691;GO:0004674;GO:0006468;GO:0070693;GO:0032968;GO:0006368;GO:0005524;GO:0005694;GO:0004693;GO:0000790;GO:0008353;GO:0008024;GO:0070816;GO:0045944;GO:0000307;GO:0023052
Q2G997	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0005524;GO:0008764
Q9NW08	GO:0032728;GO:0006351;GO:0003899;GO:0032549;GO:0045089;GO:0005666;GO:0003677;GO:0005654;GO:0046872;GO:0051607;GO:0005829;GO:0045087;GO:0032481
Q0RCJ1	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
B6UV92	GO:0016117;GO:0031969;GO:0016767;GO:0046905;GO:0004310;GO:0010287;GO:0051996
A1ABM9	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
Q9EQQ0	GO:0005634;GO:0006333;GO:0000122;GO:0048511;GO:1904047;GO:0034968;GO:0018024;GO:0046974;GO:0042754;GO:0036123;GO:0003682;GO:0000976;GO:0008276;GO:0000785;GO:0000977;GO:0030154;GO:0008168;GO:0045892;GO:0036124;GO:0071456;GO:0006338;GO:0000775;GO:0051567;GO:0008270;GO:0007140;GO:0005720
Q9YD18	GO:0051301;GO:0007049;GO:0006260;GO:0003910;GO:0003677;GO:0051103;GO:0006310;GO:0005524;GO:0046872;GO:0071897
A7HK07	GO:0003924;GO:0006400;GO:0005737;GO:0046872;GO:0005525
Q9NYC9	GO:0005874;GO:0030286;GO:0097729;GO:0003341;GO:0120135;GO:0005930;GO:0005524;GO:0030030;GO:0007018;GO:0031514;GO:0008569;GO:0051959;GO:0045505
A0B7P3	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524;GO:0008270
P00393	GO:0009060;GO:0019646;GO:0030964;GO:0050660;GO:0055070;GO:0005886;GO:0008137;GO:0009061
Q8BJS7	GO:0005813;GO:0031122;GO:0008017;GO:0051301;GO:0097431;GO:0030496;GO:0051256;GO:0032467;GO:1990023;GO:0005881;GO:0032886
Q4L8G8	GO:0051539;GO:0015942;GO:0008863;GO:0051537;GO:0043546;GO:0009326;GO:0046872;GO:0009055
Q5NQ32	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
Q5FBR4	GO:0009755;GO:0000978;GO:0048384;GO:0005634;GO:0005737;GO:0000122;GO:0008270;GO:0030154;GO:0045944;GO:0004879
Q9JX66	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
B7N528	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
Q4FNH9	GO:0006435;GO:0000049;GO:0004829;GO:0005737;GO:0005524;GO:0046872
A8A0N8	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
Q64693	GO:0000978;GO:0098586;GO:0005634;GO:0002314;GO:0090575;GO:0032755;GO:0003677;GO:0003713;GO:0000979;GO:0045944
Q8EJM1	GO:0005829;GO:0004643;GO:0006189;GO:0003937
B2SGM9	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
B7NTU4	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
P59470	GO:0032728;GO:0006351;GO:0003899;GO:0032549;GO:0045089;GO:0005666;GO:0003677;GO:0046872;GO:0051607;GO:0045087
P10276	GO:0000981;GO:0005654;GO:0031641;GO:0043066;GO:0031490;GO:0021766;GO:0042826;GO:0030425;GO:0032736;GO:0005829;GO:0000790;GO:0043277;GO:0032526;GO:0032754;GO:0048471;GO:0045471;GO:0045787;GO:0007165;GO:0001889;GO:0005102;GO:0060010;GO:0008144;GO:0045893;GO:0009755;GO:0000978;GO:0060534;GO:0003417;GO:0045630;GO:0032355;GO:0004879;GO:0003682;GO:0071222;GO:0008284;GO:0034097;GO:0030154;GO:0045944;GO:0032753;GO:0000900;GO:0061037;GO:0031076;GO:0060324;GO:0051099;GO:0060173;GO:1990837;GO:0048167;GO:0007283;GO:0001843;GO:0001972;GO:0030853;GO:0006468;GO:0019899;GO:0045666;GO:0035264;GO:0009986;GO:0003148;GO:0008134;GO:0044323;GO:0003700;GO:0019904;GO:0048384;GO:0001657;GO:0060591;GO:0032991;GO:0055012;GO:0005634;GO:0008285;GO:0007281;GO:0032720;GO:0005737;GO:0000122;GO:0051393;GO:0015629;GO:0033189;GO:0002068;GO:0030850;GO:0048027;GO:0007565;GO:0051018;GO:0043422;GO:0000977;GO:0045892;GO:0071391;GO:0032689;GO:0008270;GO:0006367
A8MLD7	GO:0003924;GO:0003746;GO:0005737;GO:0005525
Q4G3F5	GO:0051539;GO:0016168;GO:0018298;GO:0015979;GO:0016021;GO:0009535;GO:0009522;GO:0000287;GO:0009055
Q3MDU0	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
O32849	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0019277;GO:0008760;GO:0005737;GO:0071555
O79429	GO:0046872;GO:0006119;GO:0005750;GO:0009060;GO:0045277;GO:0005751;GO:0004129;GO:0016021;GO:0020037
Q9A0L9	GO:0006829;GO:0007155;GO:0008270
Q14HL6	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
C1AX87	GO:0051301;GO:0007049;GO:0006260;GO:0003910;GO:0003677;GO:0051103;GO:0006310;GO:0005524;GO:0046872;GO:0071897
Q8ZTY1	GO:0006269;GO:1990077;GO:0046872;GO:0003896
Q8GLU7	GO:0033785;GO:0016773;GO:0097171;GO:0033786;GO:0005524;GO:0009244
A5IKE5	GO:0030145;GO:0005737;GO:0019569;GO:0008733
B2J184	GO:0016655;GO:0048038;GO:0042651;GO:0019684;GO:0051287
Q9MIY8	GO:0046686;GO:0046872;GO:0051597;GO:0045277;GO:0009060;GO:0005751;GO:0004129;GO:0022904;GO:0006123;GO:0016021;GO:0015990;GO:0020037
A0SXL6	GO:0003924;GO:0005634;GO:0003746;GO:0005737;GO:0005525
A4IXU1	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
Q8A675	GO:0004515;GO:0000309;GO:0009435;GO:0005524
Q9HIB2	GO:0006231;GO:0050797;GO:0050660
Q113R9	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
Q5NPP5	GO:0047151;GO:0005737;GO:0030698;GO:0050660
A7NCQ3	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
Q1H361	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
B5YPX9	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
A6TWD0	GO:0005737;GO:0033819;GO:0102555;GO:0009249
P29255	GO:0051539;GO:0016168;GO:0018298;GO:0015979;GO:0042651;GO:0030094;GO:0016021;GO:0000287;GO:0009055
Q83E09	GO:0022627;GO:0003735;GO:0006412;GO:0003729
Q4WVM7	GO:0016572;GO:0008630;GO:0000781;GO:0005634;GO:0006281;GO:0000077;GO:0005524;GO:0000723;GO:0004674;GO:0010212;GO:1904262;GO:0006974
Q3SYU2	GO:0003924;GO:0006414;GO:0005634;GO:0003746;GO:0043022;GO:0005737;GO:1990904;GO:0005525
Q9VDW6	GO:0003779;GO:0007474;GO:0046716;GO:0046928;GO:0048172;GO:0050699;GO:0005938;GO:0005737;GO:0007274;GO:0005856;GO:0030010;GO:0008270;GO:0008307;GO:0008586;GO:0042383;GO:0016010;GO:0045202
Q3JCY9	GO:0006281;GO:0006310
Q0A8Q5	GO:0005737;GO:0008690;GO:0009103;GO:0033468
Q78JT3	GO:0019805;GO:0046686;GO:0006569;GO:0009435;GO:0010043;GO:0034354;GO:0008198;GO:0019825;GO:0005737;GO:0043420;GO:0046874;GO:0070050;GO:0005506;GO:0031966;GO:0005829;GO:0000334
Q35536	GO:0046686;GO:0046872;GO:0005743;GO:0051597;GO:0006119;GO:0009060;GO:0045277;GO:0004129;GO:0016021;GO:0020037
P0A5L3	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0019277;GO:0008760;GO:0005737;GO:0071555
Q8IUC4	GO:0005829;GO:0048471;GO:0007165
Q5QXH8	GO:0006635;GO:0005737;GO:0003988
Q32GE1	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
Q87NA1	GO:0032259;GO:0009086;GO:0003871;GO:0008270
A0PX77	GO:0003924;GO:0006400;GO:0005737;GO:0046872;GO:0005525
A8G911	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
Q3AVF6	GO:0042372;GO:0009234;GO:0030145;GO:0030976;GO:0070204;GO:0000287
A6VYL7	GO:0008033;GO:0052381;GO:0005524
P13639	GO:0006414;GO:0005634;GO:0019901;GO:0045121;GO:1904813;GO:0002244;GO:0005737;GO:0005525;GO:0003723;GO:0045296;GO:0005576;GO:0003746;GO:0043022;GO:0008097;GO:0051593;GO:0005886;GO:0016020;GO:2000767;GO:0045727;GO:0043312;GO:0005829;GO:0002931;GO:0032355;GO:0042542;GO:0003924;GO:0070062;GO:0034774;GO:0003009;GO:0035914;GO:0016235;GO:1990904;GO:0007568;GO:0045471;GO:1990416;GO:0014009;GO:0042788;GO:0002039;GO:0042493;GO:0051015;GO:0034976
Q9GYU8	GO:0031981;GO:0003682;GO:0019730;GO:0006406;GO:0005654;GO:0000056;GO:0006606;GO:0031965;GO:0000055;GO:0005635;GO:0000785;GO:0005643;GO:0006611;GO:0017056;GO:0046826
A0A140LHF2	GO:0005911;GO:0098609;GO:0050839;GO:0005887
A1RTK4	GO:0051301;GO:0007049;GO:0006260;GO:0003910;GO:0003677;GO:0051103;GO:0006310;GO:0005524;GO:0046872;GO:0071897
A6V0U8	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
Q9VJC7	GO:0005759;GO:0006414;GO:0005739;GO:0003746;GO:0070125
A7MBM2	GO:0007224;GO:0005886;GO:0016021
Q5XD15	GO:0006829;GO:0007155;GO:0008270
Q8P1N2	GO:0006829;GO:0007155;GO:0008270
O27874	GO:0004820;GO:0006426;GO:0046983;GO:0005737;GO:0005524
P60281	GO:0006351;GO:0046677;GO:0003899;GO:0032549;GO:0003677
P08774	GO:0005743;GO:0009060;GO:0070469;GO:0016021;GO:0008137
A6L0U5	GO:0004816;GO:0006421;GO:0003676;GO:0005737;GO:0005524
Q7M9I4	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
Q83RA2	GO:0009073;GO:0052734;GO:0030266;GO:0052733;GO:0009423;GO:0004764
C0SP90	GO:0046872;GO:0030435;GO:0020037;GO:0005886;GO:0009055;GO:0016021;GO:0019646;GO:0070069;GO:0016682
B0CA74	GO:0004152;GO:0005737;GO:0005886;GO:0044205;GO:0006207
Q3JAF0	GO:0043165;GO:0015920;GO:0010033;GO:0009279
P40561	GO:0016071;GO:0005737;GO:0008143
O84587	
Q9I4C8	GO:0046872;GO:0008127
A0LHR1	GO:0044208;GO:0004019;GO:0005737;GO:0005525;GO:0000287
P40314	GO:0042788;GO:0051082;GO:0030015;GO:0005634;GO:0006620;GO:0005854;GO:0005829
O25434	GO:0051539;GO:0006400;GO:0035596;GO:0035599;GO:0046872;GO:0005829;GO:0103039
Q0W3X3	GO:0051539;GO:0050418;GO:0005737;GO:0046872
A6ZYK4	GO:0005634;GO:0005737;GO:0015031
Q8PLQ5	GO:0008033;GO:0052381;GO:0005524
Q8K9T9	GO:0006096;GO:0004739
Q39K87	GO:0000105;GO:0004359;GO:0000107;GO:0016829;GO:0005737;GO:0006541
P0C6Y0	GO:0039694;GO:0039502;GO:0004197;GO:0003727;GO:0032259;GO:0004519;GO:0039648;GO:0004843;GO:0044220;GO:0039595;GO:0005524;GO:0016021;GO:0039644;GO:0019082;GO:0039579;GO:0033644;GO:0003724;GO:0003968;GO:0008168;GO:0044172;GO:0003678;GO:0006351;GO:0004527;GO:0008270;GO:0039520
Q47EN5	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
Q9FHG4	GO:0004675;GO:0042742;GO:0030246;GO:0006952;GO:0005886;GO:0005524;GO:0016021;GO:0002229
Q605Q9	GO:0004329;GO:0035999;GO:0005524
B0R7E2	GO:0008270;GO:0042781
P45737	GO:0042744;GO:0004096;GO:0046872;GO:0006979;GO:0020037
Q8W0W3	GO:0008134;GO:0005634;GO:0001139;GO:0000979;GO:0046872;GO:0006352;GO:0097550;GO:0017025;GO:0001174
Q8BYF6	GO:0015552;GO:0015293;GO:0015636;GO:0016324;GO:0015718;GO:0006915;GO:0140161;GO:0015913;GO:0006814;GO:0031526;GO:0005343;GO:0016021;GO:0015129;GO:0015730
Q02331	GO:0004622;GO:0016042;GO:0005783;GO:0016021;GO:0046470
P60481	GO:0000287;GO:0004659
P0DF58	GO:0006829;GO:0007155;GO:0008270
