Q2FZI6	GO:0005829;GO:0004643;GO:0006189;GO:0003937
Q9SUG7	GO:0006914;GO:1990316;GO:0000045;GO:0034045;GO:0009506;GO:0030242;GO:0061709;GO:0019901;GO:0000422;GO:0010150;GO:0060090;GO:0001934;GO:0042803;GO:0005776;GO:0019898;GO:0031410;GO:0034727;GO:0015031
Q7N755	GO:0004823;GO:0006429;GO:0002161;GO:0005737;GO:0005524
Q3AFF4	GO:0009380;GO:0016887;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381;GO:0005524
Q04411	GO:0019858;GO:0006212;GO:0005634;GO:0000981;GO:0043565;GO:0005737;GO:0009117;GO:0008270
O12158	GO:0015074;GO:0042025;GO:0003964;GO:0039651;GO:0044826;GO:0039657;GO:0005198;GO:0003723;GO:0046718;GO:0072494;GO:0075713;GO:0004523;GO:0006310;GO:0004190;GO:0008289;GO:0004533;GO:0075732;GO:0020002;GO:0055036;GO:0003887;GO:0003677;GO:0019013;GO:0008270
P12531	GO:0005634;GO:0006265;GO:0003677;GO:0003918;GO:0020023;GO:0005524;GO:0046872
Q6GK24	GO:0003677;GO:0009405;GO:0005886;GO:0005524;GO:0016021
O95470	GO:0040014;GO:0030148;GO:0007283;GO:0033327;GO:0030170;GO:0001667;GO:0016831;GO:0030097;GO:0097190;GO:0005783;GO:0010761;GO:0008210;GO:0060021;GO:0006672;GO:0030176;GO:0001553;GO:0001822;GO:0001570;GO:0048008;GO:0005789;GO:0006631;GO:0060325;GO:0030149;GO:0006665;GO:0048705;GO:0008117;GO:0008209;GO:0009791
Q6GPA1	GO:0005769;GO:0016459;GO:0003779;GO:0005516;GO:0005938;GO:0007275;GO:0030425;GO:0005524;GO:0043204;GO:0003774;GO:0015031
G4NEB1	GO:0032259;GO:0016746;GO:0008168;GO:0016491;GO:0031177
Q8RBH4	GO:0019556;GO:0005737;GO:0004397;GO:0019557
O92604	GO:0019012;GO:0003723;GO:0016787;GO:0019079;GO:0003968
Q0HR19	GO:0003677;GO:0004386;GO:0005524;GO:0006355
P13533	GO:0006941;GO:0006936;GO:0019901;GO:0005516;GO:0008217;GO:0046034;GO:0000146;GO:0030239;GO:0001701;GO:0005859;GO:0030018;GO:0008016;GO:0007512;GO:0032982;GO:0002026;GO:0043462;GO:0005524;GO:0005829;GO:0016459;GO:0014898;GO:0045214;GO:0007522;GO:0030016;GO:0017018;GO:0060420;GO:0016887;GO:0030898;GO:0055009;GO:0055010;GO:0048739;GO:0030049;GO:0002027;GO:0060048;GO:0001725;GO:0030017;GO:0051015
O74853	GO:0005634;GO:0000981;GO:0003714;GO:0061630;GO:0000122;GO:0005794;GO:0008270;GO:0006355;GO:0000977;GO:0005829;GO:0070647
Q8R1A4	GO:0005085;GO:0022027;GO:0007264;GO:0043473;GO:0033138;GO:0045200;GO:0050767;GO:0048365;GO:0000226;GO:0090630;GO:0120163;GO:1904754;GO:0002244;GO:0031175;GO:0030424;GO:0007409
Q99665	GO:0004896;GO:0035722;GO:0032729;GO:0019955;GO:0008284;GO:0019221;GO:0005886;GO:0043235;GO:0007166;GO:0070757;GO:0005887;GO:0009897
I1RIV2	GO:0008152;GO:0016874;GO:0031177
B9W9N8	GO:0031902;GO:0005794;GO:0015031;GO:0016021
P26494	GO:0042621;GO:0016746;GO:0042619
Q04574	GO:0008234;GO:0039694;GO:0006351;GO:0018144;GO:0005198;GO:0003968;GO:0004386;GO:0005524;GO:0003723;GO:0019029
Q2HFE0	GO:0006914;GO:0016021;GO:0005774;GO:0006865
P87177	GO:0030515;GO:0032040;GO:0005634;GO:0034388;GO:0030490;GO:0005829
Q9UKW4	GO:0038095;GO:0048013;GO:0045785;GO:0007229;GO:0038096;GO:0006974;GO:0007264;GO:0030593;GO:0001525;GO:0043552;GO:0050853;GO:0043087;GO:0043065;GO:0001772;GO:0051056;GO:0005829;GO:0005096;GO:0030676;GO:0007186;GO:0005085;GO:0048010;GO:0005154;GO:0030890;GO:0006906;GO:0030032;GO:0008361;GO:0030168;GO:0042493;GO:0046872
O95573	GO:0007420;GO:0019901;GO:2001247;GO:0005794;GO:0005783;GO:0004467;GO:0102391;GO:0001676;GO:0044539;GO:0034379;GO:0005886;GO:0016020;GO:0005524;GO:0016021;GO:0005778;GO:0003996;GO:0005741;GO:0047676;GO:0005789;GO:0035336;GO:0051047;GO:0014070;GO:0048471;GO:0007584;GO:0019904;GO:0030182;GO:0042998;GO:0035338;GO:0006633;GO:0005811
Q8NDA8	
Q6FUJ7	GO:0071004;GO:0071006;GO:0071008;GO:0000974;GO:0071007;GO:0000349;GO:0005829
A9KL10	GO:0003684;GO:0030983;GO:0005524;GO:0006298
Q95YE9	GO:0051879;GO:0042162;GO:0009411;GO:0007004;GO:0070209;GO:0005737;GO:0000077;GO:0031932;GO:0050821;GO:0008340;GO:0031931;GO:0000723;GO:0010165;GO:0000784;GO:0005829
Q9JHU9	GO:0006021;GO:0008654;GO:0004512;GO:0005737
Q9WTS5	GO:0042802;GO:0030054;GO:0045211;GO:0098978;GO:0005634;GO:0000122;GO:0005794;GO:0005102;GO:0005783;GO:0042803;GO:0005911;GO:0046982;GO:0050839;GO:0045202;GO:0098609;GO:0051491;GO:0048666;GO:0030175;GO:0005886;GO:0030425;GO:0005887;GO:0007157;GO:0016605;GO:0043197;GO:0098890;GO:0007411;GO:0035584;GO:0043005;GO:0098942;GO:0030426
B9KJ98	GO:0042026;GO:0005737;GO:0051082;GO:0005524
Q4JF75	GO:0000082;GO:0006351;GO:0006357;GO:0005634;GO:0051726
P24786	GO:0007507;GO:0004714;GO:0043121;GO:0043410;GO:1990090;GO:0007399;GO:0033674;GO:0051896;GO:0014068;GO:0005886;GO:0005030;GO:0007275;GO:0005524;GO:0007169;GO:0043235;GO:0030424;GO:0005887;GO:0043408;GO:0010976
A2C6Q5	GO:0005525;GO:0003924;GO:0005737;GO:0003743
Q7SY48	GO:0030515;GO:0000462;GO:0032040;GO:0030686;GO:0045943;GO:0043066;GO:0043487;GO:0034455
P17699	GO:0019012;GO:0006351;GO:0019079;GO:0003968;GO:0000166;GO:0003723
B5FD05	GO:0042597;GO:0017038;GO:0007049;GO:0051301
Q4PE51	GO:0010506;GO:0034198;GO:1990130;GO:0032007;GO:0097042;GO:0035556;GO:0005096
Q6MJ09	GO:0003677;GO:0006351;GO:0032549;GO:0003899
Q9R1K2	GO:0042802;GO:0030054;GO:0045211;GO:0005634;GO:0000122;GO:0005794;GO:0005102;GO:0005783;GO:0042803;GO:0005911;GO:0046982;GO:0050839;GO:0045202;GO:0098609;GO:0051491;GO:0048666;GO:0030175;GO:0005886;GO:0030425;GO:0005887;GO:0007157;GO:0016605;GO:0043197;GO:0005509;GO:0007411;GO:0035584;GO:0043005;GO:0098942;GO:0007417;GO:0030426
Q8NNP0	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524;GO:0008270
P33346	
Q2VEI6	GO:0003677;GO:0006351;GO:0008270;GO:0003899;GO:0009507
Q5KTM9	GO:0016491;GO:0032259;GO:0006633;GO:0008168;GO:0004315;GO:0031177
Q1ZZH0	GO:0007196;GO:0004930;GO:0008066;GO:0005886;GO:0016021
Q54JM5	GO:0006511;GO:0030234;GO:0005634;GO:0004175;GO:0008540;GO:0042176;GO:0043161;GO:0034515
E1B7X9	GO:0003678;GO:0003682;GO:0008094;GO:0070932;GO:0005634;GO:0035861;GO:0051304;GO:0003677;GO:0043044;GO:0070933;GO:0000792;GO:0005524;GO:0000729
A6X191	GO:0050567;GO:0005524;GO:0006412
O89001	GO:0051721;GO:0005634;GO:0005802;GO:0006518;GO:0044877;GO:0004181;GO:0016021;GO:0016485;GO:0005886;GO:0008270;GO:0005615;GO:0043231;GO:0048471
B3QQS1	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0000287
O34456	GO:0005886;GO:0022857;GO:0016021
P0DPI0	GO:0044161;GO:0005576;GO:0008320;GO:0004222;GO:0044156;GO:0090729;GO:0046929;GO:0009405;GO:1905576;GO:0008270;GO:0016021;GO:0044231;GO:0044164;GO:0005618
Q6GDU5	GO:0005576;GO:0007155;GO:0009405;GO:0016020;GO:0005618
Q6FUX0	GO:0030688;GO:0030686;GO:0005730;GO:0000447;GO:0000056;GO:0000480;GO:0003723;GO:0000472
P0DPI1	GO:0044161;GO:0005576;GO:0008320;GO:0004222;GO:0044156;GO:0090729;GO:0046929;GO:0009405;GO:0008270;GO:0016021;GO:0044231;GO:0044164
Q0UL22	GO:0090501;GO:0030422;GO:0016442;GO:0050688;GO:0005634;GO:0005737;GO:0051607;GO:0004386;GO:0005524;GO:0046872;GO:0003723;GO:0004525
Q9Y6D5	GO:0043197;GO:0032280;GO:0005085;GO:0001881;GO:0005802;GO:0006887;GO:0035556;GO:0010256;GO:0050811;GO:0005086;GO:0031410;GO:0048471;GO:0032760;GO:0007032;GO:0032012;GO:0055037;GO:0005815;GO:0006893;GO:0000139;GO:0005879;GO:0032279;GO:0034237;GO:0016020;GO:0017022;GO:0005829;GO:0015031
Q09372	GO:0016021
Q96PZ0	GO:1902036;GO:0009982;GO:0005634;GO:0001522;GO:1990481;GO:0017148;GO:2000380;GO:0003723;GO:0031119;GO:0019899
Q0V6Q6	GO:0016853;GO:0016874;GO:0016491;GO:0009405;GO:0032259;GO:0016746;GO:0008168;GO:0031177
Q49619	GO:0005886;GO:0016021
P49052	GO:0005576;GO:0030115;GO:0005618
B8D1H3	GO:0006526;GO:0044205;GO:0005524;GO:0046872;GO:0004088
Q6P1C1	GO:0005634;GO:0032958;GO:0005730;GO:0060090;GO:0005737;GO:0052746;GO:0005524;GO:0035299;GO:1901838
E0SGL7	GO:0009405;GO:0090729;GO:0004518
O64220	
Q28833	GO:0031589;GO:0042802;GO:0033093;GO:0047485;GO:0005783;GO:0002020;GO:0007596;GO:0005576;GO:0005518;GO:0007599;GO:0005178;GO:0030168;GO:0031012;GO:0007155;GO:0019865;GO:0051087;GO:0005615;GO:0062023
P25870	GO:0072583;GO:0071439;GO:0030118;GO:0006907;GO:0030435;GO:0007041;GO:0030132;GO:0000281;GO:0006970;GO:0048268;GO:0006886;GO:0007033;GO:0031152;GO:0032051;GO:0000915;GO:0005198;GO:0030130;GO:0006898
P17710	GO:0032731;GO:0042802;GO:0072656;GO:0046835;GO:0018105;GO:0002720;GO:0005739;GO:0045121;GO:0043066;GO:0005929;GO:0006468;GO:0010359;GO:0006096;GO:0042834;GO:0018108;GO:0097228;GO:0005536;GO:0006013;GO:0046777;GO:0005524;GO:0005829;GO:0002931;GO:0005741;GO:0004672;GO:0072655;GO:0051156;GO:0006954;GO:0061621;GO:0004396;GO:0019158;GO:0008865;GO:0001678;GO:0044877;GO:0018107;GO:0004340;GO:0006002;GO:0032991;GO:0045087;GO:0005901
Q9N3T5	GO:0010628;GO:0034622;GO:0005743;GO:0004222;GO:0005739;GO:0010629;GO:0050829;GO:0065003;GO:0110039;GO:0016021;GO:0004176;GO:0005524;GO:0008053;GO:0008270;GO:0042407;GO:0034982;GO:0010468
Q66IN2	
Q1KVY3	GO:0051539;GO:0016168;GO:0018298;GO:0015979;GO:0016021;GO:0009535;GO:0009522;GO:0000287;GO:0009055
Q0V8T0	GO:0016021
Q7MHR6	GO:0006419;GO:0005737;GO:0004813;GO:0005524;GO:0008270;GO:0000049
O59810	GO:0043488;GO:0010494;GO:0005634;GO:0008298;GO:0003729;GO:0005737;GO:0005783;GO:0003723;GO:0005829;GO:0000280;GO:0005844
A6W1F1	GO:0006419;GO:0000049;GO:0005737;GO:0004813;GO:0005524;GO:0008270
Q4WAZ9	GO:0044550;GO:1900790;GO:0019184;GO:0016874;GO:0006633;GO:0019748;GO:0004315;GO:0031177
P21445	GO:0020002;GO:0019064;GO:0055036;GO:0019031;GO:0016021;GO:0019062
Q766Z3	GO:0051539;GO:0006260;GO:0005634;GO:0071494;GO:0090305;GO:0003887;GO:0000724;GO:0003677;GO:0000166;GO:0046872;GO:0016035;GO:0042276;GO:0006974
Q81495	GO:0039694;GO:0039502;GO:0042025;GO:0004197;GO:0019031;GO:0039645;GO:0075512;GO:0005198;GO:0003723;GO:0044186;GO:0044220;GO:0039707;GO:0005524;GO:0016021;GO:0039547;GO:0039545;GO:0005216;GO:0017124;GO:0003724;GO:0003968;GO:0039654;GO:0044385;GO:0020002;GO:0055036;GO:0051259;GO:0019087;GO:0019013;GO:0039563;GO:0044167;GO:0008270;GO:0039520;GO:0044191;GO:0019062;GO:0004252
Q19311	GO:0004642;GO:0046872;GO:0005737;GO:0005524;GO:0006189;GO:0006541
Q91740	GO:0008360;GO:0005576;GO:0006953;GO:0008201;GO:0007155
Q6PNC0	GO:0043291;GO:0007035
Q5ATJ7	GO:0016787;GO:0032259;GO:0006633;GO:0008168;GO:0004315;GO:0016114;GO:0031177
Q8HZ60	GO:0005634;GO:0005737;GO:0007275;GO:0005814;GO:0006611;GO:0030154
P58576	GO:0051539;GO:0016168;GO:0018298;GO:0015979;GO:0016021;GO:0042651;GO:0009522;GO:0000287;GO:0009055
Q54YZ9	GO:0071474;GO:0004673;GO:0000155;GO:0005524;GO:0016021
Q6P0N0	GO:0000778;GO:0051301;GO:0007049;GO:0003677;GO:0005654;GO:0034080
Q9H1A4	GO:0006511;GO:0005680;GO:0051301;GO:1901990;GO:0007091;GO:0060090;GO:0070979;GO:0005654;GO:0031145;GO:0005829
Q8FYD8	GO:0065002;GO:0006605;GO:0005737;GO:0005886;GO:0017038;GO:0005524;GO:0046872
Q9WNW0	GO:0044165;GO:0039694;GO:0006351;GO:0018144;GO:0004197;GO:0003968;GO:0003724;GO:0033644;GO:0044220;GO:0005524;GO:0016021;GO:0003723
S0ELQ3	GO:0016887;GO:0042626;GO:0005886;GO:0005524;GO:0016021
P0DJZ9	GO:0019082;GO:0046872;GO:0042025;GO:0030430;GO:0033644;GO:0004197;GO:0016021
Q5UPY0	GO:0019012;GO:0005524
A8EZG1	GO:0003684;GO:0030983;GO:0005524;GO:0006298
Q11HL0	GO:0050567;GO:0005524;GO:0006412
Q84WS0	GO:0031012;GO:0006508;GO:0004252;GO:0005618
Q9VL52	GO:0003724;GO:0005737;GO:0005524;GO:0070725;GO:0042078;GO:0010526
P0C6W1	GO:0039644;GO:0039694;GO:0019082;GO:0039502;GO:0039579;GO:0039520;GO:0004197;GO:0003727;GO:0032259;GO:0033644;GO:0003724;GO:0004519;GO:0003968;GO:0008168;GO:0044172;GO:0003678;GO:0006351;GO:0004843;GO:0004527;GO:0044220;GO:0039595;GO:0005524;GO:0016021;GO:0039648;GO:0008270
Q9NPH2	GO:0004512;GO:0006021;GO:0005737;GO:0005829;GO:0043647;GO:0008654
G5ECR8	GO:0016787;GO:0006680;GO:0004348
Q8LPQ6	GO:0016887;GO:0055085;GO:0042626;GO:0005524;GO:0016021;GO:0005829;GO:0009507;GO:0009941
Q8CIG3	GO:0044030;GO:0003682;GO:0008134;GO:0034721;GO:0042393;GO:0005634;GO:0000790;GO:0034648;GO:0034720;GO:0016491;GO:0050660;GO:0000786;GO:0071949;GO:0000122;GO:0007275;GO:0034649;GO:0008270;GO:0043046;GO:0045944;GO:0006349
Q5UPQ8	GO:0003677;GO:0006310;GO:0032196;GO:0046872
Q4QML2	GO:0003684;GO:0030983;GO:0005524;GO:0006298
A4IMI0	GO:0003684;GO:0030983;GO:0005524;GO:0006298
Q2TBW7	GO:0042147;GO:0030904;GO:0031901;GO:0072673;GO:0006886;GO:0035091;GO:0030027;GO:0010008;GO:0005829;GO:0006897
Q32ZD7	GO:0039694;GO:0046872;GO:0003725;GO:0039502;GO:0042025;GO:0019031;GO:0039564;GO:0004483;GO:0075512;GO:0003724;GO:0019062;GO:0005198;GO:0003968;GO:0039654;GO:0005576;GO:0055036;GO:0046983;GO:0044220;GO:0004482;GO:0039563;GO:0044167;GO:0005524;GO:0016021;GO:0039520;GO:0019028;GO:0004252
Q6AYT9	GO:0047760;GO:0005759;GO:0015645;GO:0006637;GO:0006633;GO:0005524;GO:0046872;GO:0005525;GO:0004321;GO:0003996
E9Q414	GO:0010884;GO:0033344;GO:0007283;GO:0034364;GO:0050750;GO:0071356;GO:0042159;GO:0032496;GO:0001701;GO:0005737;GO:0042157;GO:0070971;GO:0005783;GO:0042632;GO:0042953;GO:0030317;GO:0035473;GO:0010269;GO:0009743;GO:0045540;GO:0005576;GO:0008203;GO:0043025;GO:0042627;GO:0034374;GO:0031983;GO:0009566;GO:0005829;GO:0042158;GO:0043231;GO:0032355;GO:0010628;GO:0030301;GO:0034359;GO:0034383;GO:0010744;GO:0006629;GO:0008201;GO:0009615;GO:0034363;GO:0019433;GO:0071379;GO:0034361;GO:0120020;GO:0005543;GO:0010886;GO:0007399;GO:0048844;GO:0012506;GO:0034362;GO:0006642;GO:0016042;GO:0005615;GO:0009791;GO:0005811
A7FLX1	GO:0003684;GO:0030983;GO:0005524;GO:0006298
Q8BGA8	GO:0047760;GO:0005759;GO:0015645;GO:0006637;GO:0006633;GO:0005524;GO:0046872;GO:0004321;GO:0003996
Q6YMS4	GO:0039694;GO:0003725;GO:0039502;GO:0042025;GO:0019031;GO:0039564;GO:0004483;GO:0075512;GO:0005198;GO:0005576;GO:0044220;GO:0004482;GO:0039707;GO:0005524;GO:0016021;GO:0019028;GO:0039545;GO:0005216;GO:0003724;GO:0033650;GO:0003968;GO:0039654;GO:0044385;GO:0039574;GO:0055036;GO:0051259;GO:0046983;GO:0044167;GO:0046872;GO:0039520;GO:0019062;GO:0004252
Q28641	GO:0030016;GO:0032982;GO:0005516;GO:0005524;GO:0051015;GO:0003774;GO:0016459
Q9CAF6	GO:0005739;GO:0009330;GO:0006265;GO:0016592;GO:0003677;GO:0003918;GO:0005737;GO:0005694;GO:0005524;GO:0042644;GO:0009507
Q65146	GO:0006260;GO:0005524;GO:0003688
D3YYM4	GO:0005768;GO:0022617;GO:0070166;GO:0005737;GO:0072659
Q9D618	
Q9P797	GO:0031080;GO:0006405;GO:0006606;GO:0000972;GO:0016020;GO:0031081;GO:0005635;GO:0006355;GO:0005643;GO:0005829;GO:0032153;GO:0017056;GO:0006913
Q5SGK3	GO:0004031;GO:0102797;GO:0050250;GO:0051537;GO:0055114;GO:0050660;GO:0043546;GO:0071949;GO:0004854;GO:0009115;GO:0042803;GO:0005506;GO:0017144;GO:0051287;GO:0005829;GO:0102798;GO:0009055
B4XYB8	GO:0031177;GO:0016746;GO:0017000
F7DF15	GO:0005829;GO:0030154;GO:0007283
Q5FAF5	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524;GO:0008270
K0E4D7	GO:0031177;GO:0016874;GO:0016853
Q0VSM1	GO:0006351;GO:0003899;GO:0003677;GO:0008270;GO:0000287
Q92I70	
A2C4V3	GO:0051539;GO:0016168;GO:0018298;GO:0015979;GO:0016021;GO:0042651;GO:0009522;GO:0000287;GO:0009055
Q15155	GO:0005789;GO:0030246;GO:0016020;GO:0016021
Q8LGN1	GO:0038023;GO:0071230;GO:0019722;GO:0005261;GO:0006816;GO:0008066;GO:0005886;GO:0005262;GO:0016021;GO:0015276;GO:0030003
S0EET5	GO:0016491;GO:0032259;GO:0006633;GO:0008168;GO:0004315;GO:0031177
Q6BXN1	GO:0102752;GO:0003844;GO:0043169;GO:0005978;GO:0004553
Q6FF89	GO:0003677;GO:0006351;GO:0008270;GO:0003899;GO:0000287
P13615	GO:0019012;GO:0030430;GO:0039689;GO:0004482;GO:0005524;GO:0003968
P78716	GO:0005874;GO:0030286;GO:0005737;GO:0005524;GO:0007018;GO:0008569
Q9Y5G9	GO:0005509;GO:0007283;GO:0007155;GO:0007156;GO:0005887
O24367	GO:0006952;GO:0042626;GO:0005886;GO:0005524;GO:0016021
B0RMT0	GO:0008960;GO:0008484;GO:0009250;GO:0005886;GO:0016021
Q68FH0	GO:0044291;GO:0030054;GO:0005634;GO:0030496;GO:0000922;GO:0005737;GO:0005856;GO:0005911;GO:0045296;GO:0098609;GO:0005912;GO:0032467;GO:0005886;GO:0043547;GO:0051233;GO:0072686;GO:0014069;GO:0048471;GO:0030057;GO:0009898;GO:0007043
Q80VA0	GO:0046872;GO:0006493;GO:0004653;GO:0030246;GO:0000139;GO:0005794;GO:0016021
Q2GYD8	GO:0005789;GO:0034045;GO:0015031;GO:0030242
Q5RFQ4	GO:0031214;GO:0031410
Q3U821	GO:0045943;GO:0005730;GO:0006364;GO:2000234
Q8REH4	GO:0006260;GO:0007062;GO:0003677;GO:0005737;GO:0030261;GO:0005694;GO:0005524
D7REX8	GO:0051879;GO:0061077;GO:0002088;GO:0007517;GO:0030154;GO:0005829
Q9N0E1	GO:0006631;GO:0005829;GO:0030729;GO:0005524
B5XQ00	GO:0003676;GO:0004815;GO:0005737;GO:0006422;GO:0005524
P0C6Y3	GO:0019082;GO:0039694;GO:0004197;GO:0033644;GO:0003724;GO:0032259;GO:0004519;GO:0003968;GO:0003723;GO:0008168;GO:0044172;GO:0003678;GO:0006351;GO:0004527;GO:0008242;GO:0044220;GO:0005524;GO:0016021;GO:0039520;GO:0008270
Q9LIG2	GO:0004714;GO:0005886;GO:0005524;GO:0016021;GO:0004674
Q5F3U0	GO:0000122;GO:0070822
Q9DHD6	GO:0039694;GO:0039502;GO:0042025;GO:0004197;GO:0019031;GO:0039645;GO:0075512;GO:0005198;GO:0003723;GO:0044186;GO:0044220;GO:0039707;GO:0005524;GO:0016021;GO:0039547;GO:0039545;GO:0005216;GO:0017124;GO:0003724;GO:0003968;GO:0039654;GO:0044385;GO:0020002;GO:0055036;GO:0051259;GO:0019087;GO:0019013;GO:0039563;GO:0044167;GO:0008270;GO:0039520;GO:0044191;GO:0019062;GO:0004252
Q31CR6	GO:0006189;GO:0004643;GO:0003937
Q704U0	GO:0005634;GO:0008536;GO:0006886;GO:0005737;GO:0051169
Q8BIH0	GO:0000122;GO:0016607;GO:0070822
Q3ACA5	GO:0003684;GO:0030983;GO:0005524;GO:0006298
Q6NGM7	GO:0006433;GO:0002161;GO:0005737;GO:0005524;GO:0004827
Q91ZX6	GO:0007507;GO:0005634;GO:0032091;GO:0051246;GO:0031398;GO:0001934;GO:0005737;GO:0043518;GO:0060711;GO:0070140;GO:0031410;GO:0070139;GO:0060712;GO:0016055;GO:0031648;GO:0035562;GO:0009950;GO:2000045;GO:0032875;GO:1901797;GO:0005829;GO:0060707;GO:0016605;GO:0045444;GO:0031965;GO:0005643;GO:0045944;GO:0051028;GO:0019904;GO:0016604;GO:0031397;GO:0015031;GO:0016926
A0A0U1LQE6	GO:0009405;GO:0016874;GO:0031177;GO:0016853
P73769	GO:0008094;GO:0032136;GO:0032300;GO:0005524;GO:0006298;GO:0005829;GO:0003684
Q7XT07	GO:0050660;GO:0017150;GO:0046872
Q864R9	GO:0071716;GO:0140359;GO:0050729;GO:0008559;GO:0016887;GO:0005886;GO:0042493;GO:0005524;GO:0016021;GO:0042910;GO:0015431
Q9W0E3	GO:0005765;GO:0010506;GO:0051729;GO:0034198;GO:1990130;GO:0032007;GO:0005764;GO:0045792;GO:0035859;GO:0051321;GO:0005096;GO:0048142;GO:1904262
Q4H2R2	GO:0035101;GO:0006260;GO:0000790;GO:0042393;GO:0005730;GO:0003677;GO:0006281;GO:0031491
P0C6U5	GO:0019082;GO:0039579;GO:0039502;GO:0019079;GO:0039520;GO:0004197;GO:0003727;GO:0033644;GO:0003968;GO:0039548;GO:0004843;GO:0044220;GO:0039595;GO:0008270;GO:0016021;GO:0039648
Q90597	GO:0044327;GO:0045211;GO:0005634;GO:0005737;GO:0005525;GO:0031410;GO:0030424;GO:0003374;GO:0031623;GO:0045202;GO:0000266;GO:0098884;GO:0048285;GO:0005886;GO:0016020;GO:0015630;GO:0043197;GO:0003924;GO:0008017;GO:0050803;GO:0098793;GO:0098844;GO:0014069;GO:0061025;GO:0031966;GO:0016185
P0C6T5	GO:0019082;GO:0039579;GO:0039502;GO:0039648;GO:0004843;GO:0019079;GO:0004197;GO:0003727;GO:0033644;GO:0044220;GO:0008270;GO:0016021;GO:0039520;GO:0016740;GO:0039548
Q5ZMC2	GO:0007015;GO:0031982;GO:0005516;GO:0005546;GO:0030898;GO:0001891;GO:0005547;GO:0000146;GO:0030050;GO:0002456;GO:0005737;GO:0005886;GO:0038096;GO:0005524;GO:0043325;GO:0005902;GO:0015629;GO:0051015;GO:0072678;GO:0016459
Q2IYJ4	GO:0006281;GO:0046872;GO:0003911;GO:0006260
P03303	GO:0039694;GO:0042025;GO:0004197;GO:0039540;GO:0039657;GO:0005198;GO:0003723;GO:0039522;GO:0018144;GO:0044694;GO:0006260;GO:0039690;GO:0044162;GO:0016020;GO:0039707;GO:0005524;GO:0005216;GO:0003724;GO:0039618;GO:0003968;GO:0044385;GO:0006351;GO:0039664;GO:0051259;GO:0039611;GO:0075509;GO:0046872;GO:0039520;GO:0019062
P0C6F7	GO:0019082;GO:0039579;GO:0039502;GO:0019079;GO:0039520;GO:0004197;GO:0003727;GO:0033644;GO:0016740;GO:0039548;GO:0004843;GO:0044220;GO:0039595;GO:0008270;GO:0016021;GO:0039648
P31030	GO:0004760;GO:0043621;GO:0042803;GO:0005777;GO:0008453
Q6DDI6	
Q5SYD0	GO:0048306;GO:0005516;GO:0000146;GO:0005737;GO:0044853;GO:0015629;GO:0031410;GO:0030424;GO:0005903;GO:0061502;GO:0030050;GO:0043025;GO:0005886;GO:0005524;GO:0005829;GO:0010923;GO:0043204;GO:0016459;GO:0007015;GO:0030898;GO:0043209;GO:0043005;GO:0051641;GO:0005902;GO:0016323;GO:0030900;GO:0005790;GO:0030673;GO:0005769;GO:0005768;GO:0031982;GO:0019904;GO:0005938;GO:0051015;GO:0097440;GO:0015031
P03160	GO:0006260;GO:0003964;GO:0003887;GO:0003677;GO:0004523;GO:0046872;GO:0039503
Q1C471	GO:0003684;GO:0030983;GO:0005524;GO:0006298
A0A1P8AUY4	GO:0009738;GO:0005634;GO:0048638;GO:0016887;GO:0005730;GO:0005654;GO:0005737;GO:0000055;GO:0006364;GO:0009553;GO:0009941;GO:0000027;GO:0009506;GO:0005524;GO:0030687
O75006	GO:0006893;GO:0006904;GO:0000145;GO:0006887;GO:0006886;GO:0090522;GO:0016020
A0A4P8WAE5	GO:0032259;GO:0016746;GO:0016853;GO:0008168;GO:0016874;GO:0016491;GO:0031177
P06209	GO:0039694;GO:0042025;GO:0004197;GO:0039540;GO:0039657;GO:0005198;GO:0003723;GO:0039522;GO:0018144;GO:0044694;GO:0006260;GO:0039690;GO:0044162;GO:0016020;GO:0039707;GO:0005524;GO:0039545;GO:0005216;GO:0003724;GO:0039618;GO:0003968;GO:0044385;GO:0006351;GO:0051259;GO:0039611;GO:0039554;GO:0046872;GO:0039520;GO:0019062;GO:0019065
Q60680	GO:0018105;GO:0007266;GO:0034614;GO:0071356;GO:0008384;GO:0008385;GO:0005654;GO:0032496;GO:0005737;GO:0032088;GO:0042803;GO:0061847;GO:0043123;GO:0046982;GO:0007249;GO:0004674;GO:0006468;GO:0045893;GO:0051146;GO:0098586;GO:0007252;GO:0035631;GO:0002011;GO:0038061;GO:0005524;GO:0005829;GO:0043231;GO:0035994;GO:0097110;GO:0004672;GO:0007595;GO:0033598;GO:0051607;GO:0042475;GO:0033209;GO:0045944;GO:0010033;GO:0030316;GO:0009898;GO:0044877;GO:0032727;GO:1990459;GO:0051092;GO:0060749;GO:0071276
P43817	GO:0003676;GO:0004815;GO:0005737;GO:0006422;GO:0005524
O31784	GO:0016788;GO:0006633;GO:0005737;GO:0004315;GO:0031177
P09849	GO:0000016;GO:0017042;GO:0016324;GO:0016021;GO:0005975
